Reg_Date,Reg_Year,Prop_Name_ENG,ADDRESS_ENG,Prop_Type,Estate_Size,Tower,Floor,Flat,Bed_Room,Roof,Build_Ages,Rehab_Year,SalePrice_10k,SaleableArea,Gross Area,SaleableAreaPrice,Gross Area_Price,Kindergarten,Primary_Schools,Secondary_Schools,Parks,Library,Bus_Route,Mall,Wet Market,Latitude,Longitude
14/9/2017,2017,7-11 SQUARE STREET,7-11 SQUARE STREET,Single,1,,4,A,,N,44,,520,381,--,"$13,648 ",--,4,5,0,12,0,67,0,0,22.283746,114.156793
8/1/2017,2017,7-11 SQUARE STREET,7-11 SQUARE STREET,Single,1,,7,A,,N,44,,401,538,--,"$7,454 ",--,4,5,0,12,0,67,0,0,22.283746,114.156793
29/6/2017,2017,7-11 SQUARE STREET,7-11 SQUARE STREET,Single,1,,3,A,,N,44,,521,381,--,"$13,696 ",--,4,5,0,12,0,67,0,0,22.283746,114.156793
4/11/2017,2017,7-11 SQUARE STREET,7-11 SQUARE STREET,Single,1,,6,B,,N,44,,410,301,--,"$13,621 ",--,4,5,0,12,0,67,0,0,22.283746,114.156793
3/9/2017,2017,7-11 SQUARE STREET,7-11 SQUARE STREET,Single,1,,4,C,,N,44,,355,297,--,"$11,953 ",--,4,5,0,12,0,67,0,0,22.283746,114.156793
16/2/2017,2017,8-10 SQUARE STREET,8-10 SQUARE STREET,Single,1,,6,8,,Y,51,,820,477,--,"$17,191 ",--,4,5,0,12,0,67,0,0,22.284273,114.147281
9/12/2016,2016,Koon Nam House,12-14 SHING WONG STREET,Single,1,,4,C,,N,39,,425,295,--,"$14,407 ",--,5,3,1,9,0,39,0,0,22.282952,114.148728
9/2/2018,2018,Hung Kei Mansion,5-8 QUEEN VICTORIA STREET,Single,1,,17,A,,N,47,,680,329,--,"$20,669 ",--,1,0,0,2,0,150,0,0,22.283783,114.155896
9/2/2016,2016,Hung Kei Mansion,5-8 QUEEN VICTORIA STREET,Single,1,,13,B,,N,45,,620,405,--,"$15,309 ",--,1,0,0,2,0,150,0,0,22.283783,114.155896
17/8/2017,2017,14-18 Staunton Street,14-18 Staunton Street,Single,1,,6,D ,,Y,43,,520,269,--,"$19,331 ",--,1,2,0,3,0,34,0,0,22.281831,114.152783
21/4/2017,2017,14-18 Staunton Street,14-18 Staunton Street,Single,1,,5,B,,N,43,,480,264,400,"$18,182 ","$12,000 ",1,2,0,3,0,34,0,0,22.281831,114.152783
18/4/2017,2017,14-18 Staunton Street,14-18 Staunton Street,Single,1,,6,C ,,Y,43,,500,269,350,"$18,587 ","$14,286 ",1,2,0,3,0,34,0,0,22.281831,114.152783
18/7/2017,2017,17 Staunton Street,17 Staunton Street,Single,1,,6,17,,Y,47,,450,266,--,"$16,917 ",--,1,2,0,3,0,34,0,0,22.282021,114.152929
6/2/2017,2017,23 Staunton Street,23 Staunton Street,Single,1,,6,23,,Y,44,,520,271,--,"$19,188 ",--,1,2,0,3,0,34,0,0,22.28212,114.15281
15/11/2016,2016,23 Staunton Street,23 Staunton Street,Single,1,,4,23,,N,43,,415,271,--,"$15,314 ",--,1,2,0,3,0,34,0,0,22.28212,114.15281
24/7/2017,2017,28 Staunton Street,28 Staunton Street,Single,1,,5,28,,Y,46,,908,511,--,"$17,769 ",--,1,2,0,3,0,34,0,0,22.282069,114.152586
5/3/2018,2018,29 Staunton Street,29 Staunton Street,Single,1,,2,29,,N,54,,880,420,--,"$20,952 ",--,1,2,0,3,0,34,0,0,22.282261,114.152608
4/5/2017,2017,29 Staunton Street,29 Staunton Street,Single,1,,3,29,,N,53,,750,420,--,"$17,857 ",--,1,2,0,3,0,34,0,0,22.282261,114.152608
12/11/2017,2017,30 Staunton Street,30 Staunton Street,Single,1,,5,31,,N,45,,415,321,--,"$12,928 ",--,1,2,0,3,0,34,0,0,22.282077,114.15254
21/11/2017,2017,Villa Serene,3 STAUNTON STREET,Single,1,,24,A,,N,18,,690,333,541,"$20,721 ","$12,754 ",1,0,1,6,0,29,0,0,22.281622,114.153352
7/11/2017,2017,Villa Serene,3 STAUNTON STREET,Single,1,,13,B,,N,18,,600,286,471,"$20,979 ","$12,739 ",1,0,1,6,0,29,0,0,22.281622,114.153352
5/11/2017,2017,Villa Serene,3 STAUNTON STREET,Single,1,,13,A,,N,18,,670,333,541,"$20,120 ","$12,384 ",1,0,1,6,0,29,0,0,22.281622,114.153352
24/4/2017,2017,Villa Serene,3 STAUNTON STREET,Single,1,,19,A,,N,18,,660,333,541,"$19,820 ","$12,200 ",1,0,1,6,0,29,0,0,22.281622,114.153352
22/7/2016,2016,Villa Serene,3 STAUNTON STREET,Single,1,,14,B,,N,17,,545,286,471,"$19,056 ","$11,571 ",1,0,1,6,0,29,0,0,22.281622,114.153352
11/8/2017,2017,40 Staunton Street,40 Staunton Street,Single,1,,2,40,,N,53,,690,350,--,"$19,714 ",--,5,2,1,9,0,37,0,0,22.282537,114.152186
16/6/2017,2017,40 Staunton Street,40 Staunton Street,Single,1,,4,40,,N,53,,668,350,--,"$19,086 ",--,5,2,1,9,0,37,0,0,22.282537,114.152186
5/3/2016,2016,41 Staunton Street,41 Staunton Street,Single,1,,2,41,,Y,67,,480,,--,--,--,5,2,1,9,0,37,0,0,22.28243,114.152406
1/2/2018,2018,Staunton Street42_,42 Staunton Street,Single,1,,2,42,,N,59,,824,412,--,"$20,000 ",--,5,2,1,9,0,37,0,0,22.282596,114.15213
30/11/2017,2017,42 Staunton Street,42 Staunton Street,Single,1,,4,42,,N,58,,780,412,550,"$18,932 ","$14,182 ",5,2,1,9,0,37,0,0,22.282596,114.15213
13/9/2017,2017,47 Staunton Street,47 Staunton Street,Single,1,,2,47,,N,49,,721,314,--,"$22,993 ",--,5,2,1,9,0,37,0,0,22.282654,114.152241
8/7/2017,2017,47 Staunton Street,47 Staunton Street,Single,1,,3,47,,N,49,,534,316,--,"$16,918 ",--,5,2,1,9,0,37,0,0,22.282654,114.152241
28/6/2017,2017,Wai Fat Building,48-50 STAUNTON STREET,Single,1,,2,B,,N,40,,590,301,450,"$19,601 ","$13,111 ",5,2,1,9,0,37,0,0,22.282605,114.151964
13/9/2017,2017,49 Staunton Street,49 Staunton Street,Single,1,,2,49,,N,49,,712,314,--,"$22,706 ",--,5,2,1,9,0,37,0,0,22.282691,114.152188
8/7/2017,2017,49 Staunton Street,49 Staunton Street,Single,1,,0,49,,N,49,,1125,474,--,"$23,743 ",--,5,2,1,9,0,37,0,0,22.282691,114.152188
8/7/2017,2017,49 Staunton Street,49 Staunton Street,Single,1,,3,49,,N,49,,534,316,--,"$16,918 ",--,5,2,1,9,0,37,0,0,22.282691,114.152188
21/9/2017,2017,Wah Yee Lau,51-57 STAUNTON STREET,Single,1,,5,55,,N,46,,683,427,--,"$16,002 ",--,1,1,1,8,0,32,0,0,22.282805,114.152133
20/9/2017,2017,Wah Yee Lau,51-57 STAUNTON STREET,Single,1,,5,57,,N,46,,512,307,--,"$16,678 ",--,1,1,1,8,0,32,0,0,22.282805,114.152133
13/9/2017,2017,Wah Yee Lau,51-57 STAUNTON STREET,Single,1,,4,53,,N,46,,513,306,--,"$16,791 ",--,1,1,1,8,0,32,0,0,22.282805,114.152133
13/9/2017,2017,Wah Yee Lau,51-57 STAUNTON STREET,Single,1,,3,55,,N,46,,686,427,--,"$16,075 ",--,1,1,1,8,0,32,0,0,22.282805,114.152133
13/9/2017,2017,Wah Yee Lau,51-57 STAUNTON STREET,Single,1,,6,53,,Y,46,,604,306,430,"$19,752 ","$14,056 ",1,1,1,8,0,32,0,0,22.282805,114.152133
13/9/2017,2017,Wah Yee Lau,51-57 STAUNTON STREET,Single,1,,3,57,,N,46,,515,307,--,"$16,795 ",--,1,1,1,8,0,32,0,0,22.282805,114.152133
13/9/2017,2017,Wah Yee Lau,51-57 STAUNTON STREET,Single,1,,4,51,,N,46,,682,423,--,"$16,137 ",--,1,1,1,8,0,32,0,0,22.282805,114.152133
13/9/2017,2017,Wah Yee Lau,51-57 STAUNTON STREET,Single,1,,5,53,,N,46,,509,306,--,"$16,644 ",--,1,1,1,8,0,32,0,0,22.282805,114.152133
13/9/2017,2017,Wah Yee Lau,51-57 STAUNTON STREET,Single,1,,3,51,,N,46,,683,423,--,"$16,156 ",--,1,1,1,8,0,32,0,0,22.282805,114.152133
13/9/2017,2017,Wah Yee Lau,51-57 STAUNTON STREET,Single,1,,6,55,,Y,46,,786,427,--,"$18,410 ",--,1,1,1,8,0,32,0,0,22.282805,114.152133
13/9/2017,2017,Wah Yee Lau,51-57 STAUNTON STREET,Single,1,,3,53,,N,46,,514,306,--,"$16,807 ",--,1,1,1,8,0,32,0,0,22.282805,114.152133
13/9/2017,2017,Wah Yee Lau,51-57 STAUNTON STREET,Single,1,,2,57,,N,46,,657,307,--,"$21,410 ",--,1,1,1,8,0,32,0,0,22.282805,114.152133
13/9/2017,2017,Wah Yee Lau,51-57 STAUNTON STREET,Single,1,,5,51,,N,46,,679,423,--,"$16,059 ",--,1,1,1,8,0,32,0,0,22.282805,114.152133
8/2/2017,2017,Wah Yee Lau,51-57 STAUNTON STREET,Single,1,,4,55,,N,46,,684,427,--,"$16,035 ",--,1,1,1,8,0,32,0,0,22.282805,114.152133
8/2/2017,2017,Wah Yee Lau,51-57 STAUNTON STREET,Single,1,,6,51,,Y,46,,788,423,520,"$18,645 ","$15,167 ",1,1,1,8,0,32,0,0,22.282805,114.152133
13/9/2017,2017,59 STAUNTON STREET,59 STAUNTON STREET,Single,1,,6,59,,Y,49,,628,319,--,"$19,693 ",--,1,1,1,8,0,32,0,0,22.28282,114.152065
13/9/2017,2017,59 STAUNTON STREET,59 STAUNTON STREET,Single,1,,5,59,,N,49,,528,319,--,"$16,552 ",--,1,1,1,8,0,32,0,0,22.28282,114.152065
8/3/2017,2017,59 STAUNTON STREET,59 STAUNTON STREET,Single,1,,2,59,,N,49,,541,319,--,"$16,978 ",--,1,1,1,8,0,32,0,0,22.28282,114.152065
8/3/2017,2017,59 STAUNTON STREET,59 STAUNTON STREET,Single,1,,3,59,,N,49,,535,319,--,"$16,796 ",--,1,1,1,8,0,32,0,0,22.28282,114.152065
8/3/2017,2017,59 STAUNTON STREET,59 STAUNTON STREET,Single,1,,4,59,,N,49,,533,319,400,"$16,721 ","$13,335 ",1,1,1,8,0,32,0,0,22.28282,114.152065
7/12/2016,2016,59 STAUNTON STREET,59 STAUNTON STREET,Single,1,,2,59,,N,48,,510,319,--,"$15,987 ",--,1,1,1,8,0,32,0,0,22.28282,114.152065
9/6/2017,2017,Asiarich Court,5 STAUNTON STREET,Single,1,,11,5,2,N,23,,540,,--,--,--,1,2,0,3,0,34,0,0,22.281702,114.15326
5/10/2017,2017,Asiarich Court,5 STAUNTON STREET,Single,1,,2,5,2,N,23,,1480,911,911,--,"$16,246 ",1,2,0,3,0,34,0,0,22.281702,114.15326
5/4/2017,2017,Asiarich Court,5 STAUNTON STREET,Single,1,,10,5,2,N,23,,548,,--,--,--,1,2,0,3,0,34,0,0,22.281702,114.15326
6/2/2018,2018,Centre Point,72 STAUNTON STREET,Single,1,,31,B ,2,Y,7,,4508,"1,407",--,"$32,043 ",--,5,2,1,11,0,55,0,0,22.283039,114.151483
1/2/2018,2018,Centre Point,72 STAUNTON STREET,Single,1,,11,B,2,N,7,,1100,490,700,"$22,449 ","$15,714 ",5,2,1,11,0,55,0,0,22.283039,114.151483
13/12/2017,2017,Centre Point,72 STAUNTON STREET,Single,1,,31,A ,2,Y,6,,6318,"1,629",--,"$38,785 ",--,5,2,1,11,0,55,0,0,22.283039,114.151483
12/12/2017,2017,Centre Point,72 STAUNTON STREET,Single,1,,2,A,2,N,6,,1298,565,790,"$22,973 ","$16,430 ",5,2,1,11,0,55,0,0,22.283039,114.151483
21/11/2017,2017,Centre Point,72 STAUNTON STREET,Single,1,,22,D,1,N,6,,1642,743,"1,054","$22,108 ","$15,585 ",5,2,1,11,0,55,0,0,22.283039,114.151483
27/10/2017,2017,Centre Point,72 STAUNTON STREET,Single,1,,7,E,2,N,6,,1065,473,671,"$22,516 ","$15,872 ",5,2,1,11,0,55,0,0,22.283039,114.151483
25/8/2017,2017,Centre Point,72 STAUNTON STREET,Single,1,,12,B,2,N,6,,1043,488,698,"$21,389 ","$14,954 ",5,2,1,11,0,55,0,0,22.283039,114.151483
22/6/2017,2017,Centre Point,72 STAUNTON STREET,Single,1,,7,D,1,N,6,,780,339,486,"$23,009 ","$16,049 ",5,2,1,11,0,55,0,0,22.283039,114.151483
31/5/2017,2017,Centre Point,72 STAUNTON STREET,Single,1,,3,C,1,N,6,,760,337,484,"$22,552 ","$15,702 ",5,2,1,11,0,55,0,0,22.283039,114.151483
29/5/2017,2017,Centre Point,72 STAUNTON STREET,Single,1,,8,D,1,N,6,,765,339,486,"$22,566 ","$15,741 ",5,2,1,11,0,55,0,0,22.283039,114.151483
9/1/2016,2016,Centre Point,72 STAUNTON STREET,Single,1,,28,B,2,N,5,,1326,658,940,"$20,164 ","$14,115 ",5,2,1,11,0,55,0,0,22.283039,114.151483
26/5/2016,2016,Centre Point,72 STAUNTON STREET,Single,1,,22,B,2,N,5,,1350,658,940,"$20,517 ","$14,362 ",5,2,1,11,0,55,0,0,22.283039,114.151483
25/10/2017,2017,Dawning Height,80 STAUNTON STREET,Single,11,,32,A,,N,17,,1040,498,753,"$20,884 ","$13,811 ",4,2,1,10,0,50,0,0,22.283191,114.151344
21/9/2017,2017,Dawning Height,80 STAUNTON STREET,Single,1,,7,B,,N,17,,712,367,539,"$19,401 ","$13,210 ",4,2,1,10,0,50,0,0,22.283191,114.151344
27/6/2017,2017,Dawning Height,80 STAUNTON STREET,Single,1,,3,C,,N,17,,598,351,538,"$17,037 ","$11,115 ",4,2,1,10,0,50,0,0,22.283191,114.151344
24/4/2017,2017,Dawning Height,80 STAUNTON STREET,Single,1,,6,A,,N,17,,828,498,753,"$16,627 ","$10,996 ",4,2,1,10,0,50,0,0,22.283191,114.151344
20/6/2016,2016,Dawning Height,80 STAUNTON STREET,Single,1,,16,B,,N,16,,593,367,539,"$16,180 ","$11,017 ",4,2,1,10,0,50,0,0,22.283191,114.151344
27/4/2017,2017,88 STAUNTON STREET,88 STAUNTON STREET,Single,1,,3,88,,N,66,,638,,--,--,--,4,2,1,10,0,50,0,0,22.283298,114.151331
27/3/2017,2017,8 Tai On Terrace,8 Tai On Terrace,Single,1,,3,C,,N,50,,550,452,--,"$12,168 ",--,2,4,1,7,0,32,0,0,22.284347,114.14712
13/7/2016,2016,8 Tai On Terrace,8 Tai On Terrace,Single,1,,0,C,,N,49,,1000,368,--,"$27,174 ",--,2,4,1,7,0,32,0,0,22.284347,114.14712
25/9/2017,2017,5-6 Tai On Terrace,5-6 Tai On Terrace,Single,1,,2,6A,,N,45,,380,374,--,"$10,160 ",--,2,4,1,7,0,32,0,0,22.284251,114.147297
31/1/2018,2018,16-16A TAI PING SHAN STREET,16-16A TAI PING SHAN STREET,Single,1,,5,B,,N,35,,263,,--,--,--,3,6,0,77,0,30,0,0,22.284472,114.148639
14/7/2017,2017,16-16A TAI PING SHAN STREET,16-16A TAI PING SHAN STREET,Single,1,,4,A,,N,34,,240,,--,--,--,3,6,0,77,0,30,0,0,22.284472,114.148639
20/4/2017,2017,16-16A TAI PING SHAN STREET,16-16A TAI PING SHAN STREET,Single,1,,6,A,,Y,34,,340,116,--,"$29,310 ",--,3,6,0,77,0,30,0,0,22.284472,114.148639
21/4/2016,2016,12 TAI PING SHAN STREET,12 TAI PING SHAN STREET,Single,1,,4,__,,N,43,,325,205,--,"$15,854 ",--,5,6,0,11,0,59,0,0,22.284401,114.148729
12/9/2016,2016,Tai Ning House,18 TAI PING SHAN STREET,Single,1,,5,A,,N,34,,388,229,295,"$16,943 ","$13,153 ",5,6,0,11,0,59,0,0,22.284433,114.148457
8/12/2016,2016,Tai Ning House,18 TAI PING SHAN STREET,Single,1,,5,B,,N,34,,288,175,225,"$16,457 ","$12,800 ",5,6,0,11,0,59,0,0,22.284433,114.148457
5/1/2018,2018,Goodview Court,1 TAI PING SHAN STREET,Single,1,,6,A,3,N,21,,853,522,790,"$16,356 ","$10,808 ",6,5,0,8,0,55,0,0,22.284472,114.149021
20/10/2016,2016,Goodview Court,1 TAI PING SHAN STREET,Single,1,,8,B,3,N,19,,726,525,795,"$13,829 ","$9,132 ",6,5,0,8,0,55,0,0,22.284472,114.149021
27/4/2017,2017,Tai Ping Building,22-24 TAI PING SHAN STREET,Single,1,,3,A,,N,49,,480,267,--,"$17,978 ",--,5,6,0,11,0,54,0,0,22.284595,114.148273
17/8/2016,2016,Tai Ping Building,22-24 TAI PING SHAN STREET,Single,1,,6,B ,,Y,48,,365,,--,--,--,5,6,0,11,0,54,0,0,22.284595,114.148273
14/9/2017,2017,View Villa,38 TAI PING SHAN STREET,Single,1,,6,A,2,N,18,,635,367,566,"$17,302 ","$11,219 ",3,6,1,9,0,67,0,0,22.284918,114.147918
28/3/2017,2017,View Villa,38 TAI PING SHAN STREET,Single,1,,31,B,2,N,18,,678,367,567,"$18,474 ","$11,958 ",3,6,1,9,0,67,0,0,22.284918,114.147918
25/11/2016,2016,View Villa,38 TAI PING SHAN STREET,Single,1,,25,B,2,N,17,,650,367,567,"$17,711 ","$11,464 ",3,6,1,9,0,67,0,0,22.284918,114.147918
14/11/2016,2016,View Villa,38 TAI PING SHAN STREET,Single,1,,10,A,2,N,17,,598,367,566,"$16,294 ","$10,565 ",3,6,1,9,0,67,0,0,22.284918,114.147918
27/7/2016,2016,View Villa,38 TAI PING SHAN STREET,Single,1,,27,C,1,N,17,,590,396,605,"$14,899 ","$9,752 ",3,6,1,9,0,67,0,0,22.284918,114.147918
22/9/2016,2016,Po Wan Building,6 TAI PING SHAN STREET,Single,1,,5,A,,N,32,,250,173,228,"$14,451 ","$10,965 ",6,6,1,13,0,68,0,0,22.284242,114.148754
7/2/2018,2018,"No. 11-13, Old Bailey Street","No. 11-13, Old Bailey Street",Single,1,,4,A,,N,50,,415,328,--,"$12,652 ",--,1,2,0,3,0,56,0,0,22.281619,114.153537
15/11/2017,2017,"No. 11-13, Old Bailey Street","No. 11-13, Old Bailey Street",Single,1,,4,C,,N,49,,500,296,--,"$16,892 ",--,1,2,0,3,0,56,0,0,22.281619,114.153537
9/1/2017,2017,"No. 11-13, Old Bailey Street","No. 11-13, Old Bailey Street",Single,1,,1,A,,N,49,,540,412,500,"$13,107 ","$10,800 ",1,2,0,3,0,56,0,0,22.281619,114.153537
30/11/2016,2016,"No. 11-13, Old Bailey Street","No. 11-13, Old Bailey Street",Single,1,,2,C (___),,N,48,,620,296,350,"$20,946 ","$17,714 ",1,2,0,3,0,56,0,0,22.281619,114.153537
19/12/2017,2017,"No. 15, Old Bailey Street","No. 15, Old Bailey Street",Single,1,,2,15,,N,45,,600,488,--,"$12,295 ",--,1,2,0,3,0,56,0,0,22.281578,114.153489
12/2/2018,2018,Sunrise House,21-31 OLD BAILEY STREET,Single,1,,6,B,,N,42,,800,462,582,"$17,316 ","$13,746 ",3,2,1,3,0,36,0,0,22.28084,114.153128
20/11/2017,2017,Ho Fook Building,9 OLD BAILEY STREET,Single,1,,3,A,,N,31,,520,288,440,"$18,056 ","$11,818 ",0,2,0,4,0,27,0,0,22.281745,114.153538
22/8/2017,2017,Wilmer Building,19-23 WILMER STREET,Single,1,,14,D,,N,44,,400,252,--,"$15,873 ",--,0,0,0,6,0,105,0,0,22.288247,114.145024
22/7/2016,2016,Wilmer Building,19-23 WILMER STREET,Single,1,,15,C,,N,43,,400,329,--,"$12,158 ",--,0,0,0,6,0,105,0,0,22.288247,114.145024
28/2/2018,2018,Sing Fai Building,8-12 WILMER STREET,Single,1,,8,D,,N,39,,630,424,530,"$14,858 ","$11,887 ",1,1,1,3,0,56,0,0,22.287496,114.144632
15/2/2018,2018,Sing Fai Building,8-12 WILMER STREET,Single,1,,9,C,,N,39,,575,424,--,"$13,561 ",--,1,1,1,3,0,56,0,0,22.287496,114.144632
12/12/2017,2017,Sing Fai Building,8-12 WILMER STREET,Single,1,,4,C,,N,38,,550,424,530,"$12,972 ","$10,377 ",1,1,1,3,0,56,0,0,22.287496,114.144632
11/1/2017,2017,Sing Fai Building,8-12 WILMER STREET,Single,1,,18,B,,N,38,,470,314,391,"$14,968 ","$12,020 ",1,1,1,3,0,56,0,0,22.287496,114.144632
6/7/2017,2017,Sunwise Building,112-114 WELLINGTON STREET,Single,1,,12,C,,N,42,,408,283,--,"$14,417 ",--,1,0,0,6,0,57,0,0,22.283269,114.154177
30/12/2016,2016,Sunwise Building,112-114 WELLINGTON STREET,Single,1,,12,D,,N,42,,400,337,--,"$11,869 ",--,1,0,0,6,0,57,0,0,22.283269,114.154177
29/6/2016,2016,Sunwise Building,112-114 WELLINGTON STREET,Single,1,,8,C,,N,41,,360,283,--,"$12,721 ",--,1,0,0,6,0,57,0,0,22.283269,114.154177
26/1/2018,2018,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,7,F,,N,48,2014,1221,407,--,"$30,000 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
4/1/2018,2018,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,7,D,,N,48,2014,1260,426,--,"$29,577 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
28/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,6,D,,N,47,2014,1206,426,--,"$28,332 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
28/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,7,C,,N,47,2014,744,281,--,"$26,500 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
28/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,5,B,,N,47,2014,800,302,--,"$26,500 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
28/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,3,G (___),,N,47,2014,1104,413,--,"$26,754 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
28/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,4,D,,N,47,2014,993,375,--,"$26,500 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
28/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,3,D,,N,47,2014,1007,375,--,"$26,860 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
28/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,6,E,,N,47,2014,800,388,--,"$20,619 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
28/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,5,D,,N,47,2014,993,375,--,"$26,500 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
28/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,3,E,,N,47,2014,1004,379,--,"$26,500 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
28/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,3,B,,N,47,2014,765,288,--,"$26,592 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
28/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,5,A,,N,47,2014,879,332,--,"$26,500 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
28/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,6,F,,N,47,2014,1078,407,--,"$26,500 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
28/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,4,E,,N,47,2014,1004,379,--,"$26,500 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
28/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,5,C,,N,47,2014,1049,396,--,"$26,500 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
28/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,7,A,,N,47,2014,650,265,--,"$24,528 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
28/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,3,C,,N,47,2014,1057,396,--,"$26,712 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
28/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,6,B,,N,47,2014,634,233,--,"$27,221 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
28/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,7,B,,N,47,2014,617,233,--,"$26,500 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
28/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,7,E,,N,47,2014,1028,388,--,"$26,500 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
28/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,6,C,,N,47,2014,767,281,--,"$27,311 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
28/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,3,A,,N,47,2014,907,332,--,"$27,322 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
28/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,4,C,,N,47,2014,1049,396,--,"$26,500 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
15/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,6,A,,N,47,2014,719,265,--,"$27,134 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
15/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,4,G,,N,47,2014,1094,413,--,"$26,500 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
14/11/2017,2017,Tsang Chiu Ho Building,160-164 WELLINGTON STREET,Single,1,,5,F,,N,47,2014,1126,425,--,"$26,500 ",--,2,1,0,4,0,51,0,0,22.284207,114.15348
9/1/2017,2017,180-182 WELLINGTON STREET,180-182 WELLINGTON STREET,Single,1,,5,182,,Y,38,,1100,,--,--,--,1,0,0,6,0,109,0,0,22.284678,114.153153
16/6/2016,2016,1671-73 WELLINGTON STREET,1671-73 WELLINGTON STREET,Single,1,,6,71,,Y,46,,290,238,--,"$12,185 ",--,1,0,0,6,0,109,0,0,22.283043,114.154671
5/11/2017,2017,Welley Building,97 WELLINGTON STREET,Single,1,,12,B,2,N,37,,465,,--,--,--,1,0,0,6,0,109,0,0,22.28359,114.154282
20/12/2016,2016,Welley Building,97 WELLINGTON STREET,Single,1,,3,A,2,N,36,,480,300,--,"$16,000 ",--,1,0,0,6,0,109,0,0,22.28359,114.154282
9/1/2018,2018,Cherry Crest,3 KUI IN FONG,Single,1,,41,A,3,N,13,,1575,772,"1,106","$20,402 ","$14,241 ",5,5,1,7,0,56,0,0,22.283782,114.148696
22/12/2017,2017,Cherry Crest,3 KUI IN FONG,Single,1,,37,A,3,N,12,,1720,772,"1,106","$22,280 ","$15,552 ",5,5,1,7,0,56,0,0,22.283782,114.148696
12/8/2017,2017,Cherry Crest,3 KUI IN FONG,Single,1,,15,B,3,N,12,,1370,696,995,"$19,684 ","$13,769 ",5,5,1,7,0,56,0,0,22.283782,114.148696
30/11/2017,2017,Cherry Crest,3 KUI IN FONG,Single,1,,29,B,3,N,12,,1390,696,995,"$19,971 ","$13,970 ",5,5,1,7,0,56,0,0,22.283782,114.148696
